1,-3,1
115,-20,-68
171,-198,11
108,12,-73
45,-180,4
108,-12,-73
5,-180,36
17,-184,32
19,-182,19
32,-184,17
1,-179,1
123,-201,17
101,-11,-79
71,67,-97
121,-183,3
71,75,-93
101,11,-79
17,-201,123
1,-180,1
73,-184,5
25,-186,22
11,-186,50
131,-68,-53
91,0,-89
10,-186,55
67,54,-110
22,-186,25
5,-184,73
26,-182,7
35,-196,43
143,-78,-46
74,-198,23
115,14,-70
14,154,-155
31,-216,115
74,50,-101
175,-14,-46
43,-196,35
1,-181,1
79,-187,7
19,-189,39
59,-199,29
13,-189,57
89,-197,17
61,-183,3
17,-197,89
57,-189,13
29,-199,59
39,-189,19
7,-187,79
26,-32,1
13,-32,2
41,-62,1
59,-50,-5
52,-12,-17
13,-64,8
46,-92,1
59,-16,-34
86,-100,5
59,16,-34
23,46,-67
13,-96,18
43,14,-47
13,70,-65
1,-182,1
104,-16,-79
169,-198,9
104,16,-79
139,-90,-45
59,-204,36
149,-108,-36
131,34,-61
117,42,-67
72,-192,13
115,0,-72
13,-192,72
23,-184,8
113,-24,-72
47,-216,72
113,24,-72
1,-183,1
7,-187,53
121,-197,11
77,-219,47
11,-197,121
53,-187,7
37,-185,5
61,-205,35
43,-189,13
91,19,-91
13,-189,43
89,33,-91
1,-184,1
11,-194,86
62,-186,3
86,-194,11
6,-186,31
127,18,-66
93,0,-91
127,-18,-66
163,-196,7
29,-200,53
21,-210,122
53,-200,29
61,88,-107
141,24,-59
181,-154,-14
37,-206,58
1,-185,1
75,-189,5
15,-189,25
125,-61,-61
25,-189,15
5,-189,75
17,-187,11
43,-209,55
31,135,-129
33,-231,145
37,123,-129
55,-209,43
47,-94,1
13,-100,26
71,-96,2
58,-8,-37
1,-186,1
53,-206,37
169,-200,8
37,-206,53
71,-192,8
13,-190,29
47,94,-137
29,-190,13
21,-63,1
7,-63,3
17,-65,5
19,-73,19
1,-187,1
27,-207,73
9,-195,85
7,-189,27
85,-195,9
73,-207,27
153,-111,-37
19,161,-119
153,-93,-43
31,135,-135
45,105,-133
19,-199,61
1,-188,1
21,-198,46
15,-210,146
21,156,-131
30,-210,73
23,-198,42
95,-190,2
42,-198,23
38,-190,5
7,-194,82
127,-62,-62
82,-194,7
161,-198,6
41,-194,14
19,-190,10
14,-194,41
1,-189,1
31,-211,71
19,-205,83
181,-153,-17
151,9,-59
71,-211,31
7,-13,1
3,-24,1
7,16,-11
4,-26,7
12,-48,1
33,12,-16
15,-54,11
4,40,-41
11,-54,15
33,-12,-16
48,-96,1
60,-108,11
15,-102,23
61,22,-35
44,20,-49
60,-12,-37
16,64,-77
64,24,-33
69,-36,-28
12,-108,55
5,-98,29
7,-104,64
1,-190,1
11,-194,35
60,84,-121
16,168,-123
92,20,-97
165,-84,-44
145,-196,4
37,-198,21
92,-204,15
61,78,-123
87,36,-100
35,-194,11
115,-26,-77
7,-194,55
77,-194,5
55,-216,48
29,-196,20
28,-212,79
64,64,-125
79,104,-80
69,72,-112
48,-216,55
5,-194,77
55,-194,7
43,-65,1
13,-71,19
59,-69,3
19,-71,13
1,-191,1
73,-205,19
27,-207,59
13,177,-99
43,-195,9
11,-197,53
169,-203,7
53,-197,11
9,-195,43
91,21,-99
143,21,-63
19,-205,73
1,-192,1
17,-202,58
151,4,-61
157,-114,-38
151,-4,-61
58,-202,17
181,-210,10
158,-58,-53
29,-202,34
97,0,-95
34,-202,29
163,-48,-53
1,-193,1
23,-197,17
131,33,-69
65,-195,3
131,-33,-69
17,-197,23
39,-195,5
47,-219,57
141,-63,-59
13,-195,15
19,-199,31
137,-23,-67
1,-4,1
4,-8,1
1,-14,1
11,-18,3
22,-26,1
11,-26,2
4,-28,1
3,-30,11
37,-50,1
11,-52,8
47,-40,-4
8,-52,11
49,-98,1
39,-114,23
47,14,-49
71,-6,-33
83,-64,-16
32,-104,11
4,-100,37
11,-104,32
1,-194,1
128,16,-73
48,-216,47
156,-84,-49
4,-196,49
191,-14,-49
47,-216,48
128,-16,-73
131,-198,3
13,-202,61
37,-200,16
11,-208,128
147,0,-64
128,-208,11
16,-200,37
61,-202,13
1,-195,1
79,-199,5
25,-211,65
125,39,-73
161,5,-59
17,-201,35
85,-201,7
11,-205,91
161,-51,-55
91,-205,11
7,-201,85
71,65,-119
161,-5,-59
125,-39,-73
65,-211,25
5,-199,79
22,-66,1
29,-76,13
2,-66,11
13,-76,29
1,-196,1
89,26,-106
22,-198,9
9,186,-106
134,-218,17
46,-202,13
29,-228,117
71,70,-118
99,0,-97
79,-210,18
18,162,-169
18,-210,79
17,-218,134
71,72,-117
117,6,-82
13,-202,46
1,-197,1
35,-205,23
49,-233,79
133,-65,-65
139,-21,-69
53,109,-127
161,-205,5
57,-201,7
109,-1,-89
193,-165,-15
109,1,-89
7,-201,57
2,-4,1
1,-6,1
14,-16,1
2,-16,7
2,-20,1
25,-30,1
8,-32,7
8,-40,1
23,-44,4
50,-100,1
50,20,-47
25,-120,46
25,50,-73
46,-120,25
47,20,-50
1,-198,1
92,36,-103
49,-210,25
25,150,-167
25,-210,49
137,-44,-68
8,-208,127
124,-4,-79
97,-214,17
151,-204,4
97,20,-100
124,4,-79
1,-199,1
13,-203,31
157,-87,-51
123,27,-79
39,-213,37
67,-201,3
37,-213,39
123,-27,-79
193,-15,-51
111,-9,-89
45,-68,1
15,-68,3
5,-68,9
41,-78,10
43,-12,-25
57,-44,-11
6,-70,19
41,-4,-27
37,-2,-30
3,-68,15
1,-200,1
29,-214,50
37,-216,45
41,-234,90
25,-214,58
101,-202,2
58,-214,25
90,-234,41
45,-216,37
29,156,-135
191,-220,11
19,-208,43
61,-206,10
122,-38,-79
38,-210,27
185,-216,9
27,-210,38
122,38,-79
10,-206,61
43,-208,19
1,-201,1
11,-205,37
121,15,-83
131,-7,-77
29,-203,7
47,-215,31
23,-227,121
37,-205,11
19,-22,1
14,-24,3
33,-42,1
19,6,-21
11,24,-24
24,-48,7
51,-102,1
67,-4,-38
25,-110,19
77,-50,-25
19,-110,25
67,4,-38
6,-108,61
37,32,-62
14,-104,11
17,-102,3
11,-104,14
37,42,-57
1,-202,1
172,-92,-47
25,-220,76
183,-150,-25
76,-220,25
168,-96,-47
51,102,-149
132,12,-77
19,182,-101
8,-208,77
100,20,-101
43,-252,132
17,-204,12
159,-246,31
88,32,-113
175,-110,-41
88,-208,7
31,-246,159
68,68,-133
11,-208,56
133,-30,-75
24,-216,61
133,30,-75
56,-208,11
1,-203,1
83,-221,23
41,123,-159
83,55,-115
157,-225,15
89,-227,29
137,-67,-67
29,-227,89
1,-204,1
59,-208,7
49,-212,17
26,-226,91
97,22,-106
83,-230,34
137,-52,-71
103,-206,2
137,-222,14
34,-230,83
97,-216,13
91,-226,26
17,-212,49
7,-208,59
23,-69,1
3,-71,31
33,-73,5
11,-73,15
45,13,-25
15,-73,11
5,-73,33
31,-71,3
1,-205,1
131,-237,27
125,-39,-81
47,-223,41
25,-211,25
101,45,-99
125,39,-81
131,-25,-79
181,-145,-29
135,51,-73
35,-231,81
31,-213,27
23,161,-175
27,-213,31
81,-231,35
135,-51,-73
13,-52,1
33,-54,2
22,-54,3
6,-54,11
52,-104,1
8,-108,33
13,-104,4
33,-108,8
88,-20,-29
11,-108,24
88,-68,-17
71,10,-37
1,-206,1
67,-218,19
121,-224,16
19,-218,67
157,-102,-51
137,-28,-76
16,176,-179
137,28,-76
199,-170,-17
11,194,-109
79,76,-116
96,24,-109
139,-210,3
71,-264,96
29,-214,29
96,-264,71
1,-207,1
13,-215,65
169,-123,-41
65,-215,13
71,-261,89
43,-239,83
19,171,-179
143,-33,-73
1,-208,1
41,-218,26
35,140,-169
26,-218,41
70,-210,3
13,-218,82
105,0,-103
82,-218,13
42,-210,5
130,10,-83
30,150,-173
130,-10,-83
14,-210,15
91,-224,19
21,168,-179
19,-224,91
47,-71,1
7,-73,17
17,-73,7
1,-209,1
7,-215,91
49,-215,13
119,19,-91
149,-13,-73
153,15,-71
193,-161,-23
153,-15,-71
149,13,-73
119,-19,-91
13,-215,49
91,-215,7
10,-27,1
5,-27,2
17,-31,4
2,-27,5
40,-54,1
19,20,-31
17,-62,16
19,18,-32
53,-106,1
76,-40,-31
17,-114,29
19,-112,20
95,-78,-13
67,6,-41
29,-114,17
5,-108,32
1,-210,1
145,-236,20
116,-4,-95
145,-4,-76
95,34,-113
145,4,-76
17,-214,25
145,-54,-71
205,-176,-16
80,-224,19
68,92,-131
128,-40,-83
53,-212,4
128,40,-83
100,36,-107
19,-224,80
1,-211,1
61,-215,7
41,-219,21
71,71,-139
21,-219,41
7,-215,61
201,-231,11
133,-247,31
137,35,-79
67,97,-131
47,-221,23
31,-247,133
1,-212,1
13,-216,33
26,-226,59
107,0,-105
131,-20,-85
33,-216,13
143,-216,3
39,-216,11
133,-28,-83
181,-140,-35
133,28,-83
11,-216,39
173,-220,5
34,-218,19
38,-218,17
199,-168,-21
17,-218,38
19,-218,34
209,-238,14
53,-258,102
41,-244,89
187,-150,-30
101,46,-106
102,-258,53
1,-213,1
145,-235,17
59,-219,11
97,39,-113
89,81,-109
43,129,-167
85,65,-121
67,93,-137
79,95,-115
145,-55,-73
6,-36,1
3,-36,2
24,-72,1
43,10,-29
41,2,-31
3,-72,8
54,-108,1
18,-120,41
9,-114,43
27,-108,2
43,-114,9
41,-120,18
1,-214,1
36,156,-149
97,-222,9
163,-106,-53
9,-222,97
43,142,-149
27,162,-181
103,-242,31
83,98,-109
137,-224,8
83,68,-124
31,-242,103
1,-215,1
5,-219,87
105,-231,17
21,-231,85
105,21,-109
131,-41,-85
31,-217,7
51,-231,35
119,-7,-97
145,-71,-71
119,7,-97
155,-31,-73
1,-216,1
11,-230,142
158,-90,-61
133,-236,17
131,-4,-89
119,-2,-98
31,166,-154
79,90,-122
22,186,-137
109,-218,2
22,-230,71
79,68,-133
31,-228,43
119,2,-98
131,4,-89
133,-30,-86
94,34,-121
142,-230,11
1,-217,1
23,-251,173
69,-255,65
3,-219,73
65,-255,69
173,-251,23
177,-225,5
101,-227,11
13,203,-113
15,-225,59
103,23,-113
11,-227,101
31,-38,1
35,-40,2
14,-40,5
10,-40,7
49,-74,1
55,0,-24
67,-56,-8
35,-80,8
59,-18,-21
56,-80,5
40,0,-33
23,-86,23
55,-110,1
45,-120,14
9,-114,31
11,88,-94
31,-114,9
14,-120,45
83,-54,-27
7,-118,73
77,-22,-37
63,-120,10
77,22,-37
73,28,-38
1,-218,1
36,156,-161
49,-222,9
55,110,-161
9,-222,49
31,166,-161
83,58,-133
67,-234,27
72,96,-133
197,-232,8
107,36,-108
27,-234,67
44,132,-171
155,20,-76
171,-96,-56
20,-220,11
211,-16,-56
155,-20,-76
40,-240,63
152,-248,23
63,-222,7
135,-270,47
7,-222,63
152,-56,-73
1,-219,1
19,-227,47
17,187,-191
47,-227,19
193,-231,7
23,-225,29
163,19,-73
29,-225,23
1,-220,1
5,-224,89
73,-236,25
31,-242,82
46,-274,145
15,204,-113
74,74,-145
106,22,-113
145,16,-83
130,-6,-93
25,-236,73
89,-224,5
37,-222,6
30,-234,53
39,-228,23
41,-242,62
177,-114,-50
10,-226,67
111,0,-109
159,-84,-65
69,90,-146
62,-242,41
23,-228,39
53,-234,30
1,-221,1
87,-231,13
37,-243,69
17,-229,53
109,-239,19
39,-231,29
149,-73,-73
47,143,-151
109,21,-111
53,-229,17
69,-243,37
141,45,-83
14,-56,1
7,-56,2
26,-60,5
10,-60,13
56,-112,1
71,26,-41
65,10,-47
7,-112,8
59,44,-44
104,-120,5
35,-140,52
40,40,-67
1,-222,1
16,200,-145
169,-228,4
71,90,-145
7,-224,32
65,150,-103
28,-252,127
112,56,-103
211,-180,-20
149,40,-80
181,-132,-44
149,-40,-80
148,12,-83
173,-54,-67
37,-234,37
52,-228,13
1,-15,1
7,-19,5
9,-45,1
11,-47,5
17,17,-25
5,-47,11
25,-75,1
53,15,-25
37,-81,7
31,-83,11
1,-223,1
97,35,-125
101,-231,9
187,-51,-63
25,-225,9
175,-75,-63
101,29,-121
97,-229,7
217,-187,-17
31,-247,91
103,39,-117
11,-227,41
157,-37,-77
41,-227,11
103,-245,25
175,-5,-71
1,-224,1
101,-252,33
11,-230,62
151,-228,3
62,-230,11
33,-252,101
191,-234,6
31,-230,22
134,-250,23
113,-226,2
23,-250,134
22,-230,31
1,-225,1
91,-229,5
65,-239,25
125,-11,-101
7,-229,65
73,-237,19
133,-9,-95
139,5,-91
49,-243,43
133,9,-95
19,-237,73
131,-29,-95
125,11,-101
25,-239,65
137,43,-89
43,-58,1
51,-60,2
34,-60,3
6,-60,17
57,-114,1
43,30,-69
111,-96,-8
51,-120,8
19,76,-92
97,-132,12
37,52,-68
24,72,-79
1,-226,1
163,-78,-69
57,-228,4
172,-60,-69
28,-252,111
179,-86,-61
199,-238,7
107,56,-112
12,-228,19
92,-244,23
76,-228,3
23,-244,92
148,44,-83
161,-14,-79
133,0,-96
161,14,-79
15,-17,1
3,-17,5
5,-17,3
37,-47,1
17,-49,5
27,3,-19
51,-77,1
17,-77,3
11,-81,19
33,-95,25
61,-33,-19
43,7,-33
1,-227,1
43,-237,27
149,-57,-81
193,-103,-53
181,11,-71
125,5,-103
209,-243,9
27,-231,17
19,-243,99
37,-235,25
149,-241,11
27,-237,43
1,-228,1
55,-260,71
106,-238,11
5,-230,46
11,-238,106
146,-2,-89
23,-230,10
22,-238,53
43,-252,67
115,0,-113
67,-252,43
157,22,-82
1,-229,1
87,-243,19
83,91,-133
7,-231,33
83,75,-141
19,-243,87
11,-231,21
47,-263,89
57,-243,29
3,-231,77
29,-243,57
89,-263,47
58,-116,1
70,-132,15
25,-118,7
79,-128,10
6,-120,49
79,-30,-39
7,-118,25
15,-132,70
98,-120,3
5,-118,35
75,-18,-43
94,8,-35
29,-116,2
51,24,-62
14,-120,21
83,-44,-34
1,-230,1
15,-234,31
28,-236,25
156,60,-79
49,152,-152
17,-252,156
169,-70,-71
127,-8,-104
196,-44,-65
68,156,-105
100,-236,7
95,-266,47
175,-114,-57
95,76,-124
100,36,-129
39,-252,68
221,-190,-19
83,78,-141
200,-136,-43
109,-242,13
29,174,-195
13,-242,109
56,128,-163
20,-236,35
147,-240,8
51,-252,52
56,-264,75
140,-44,-91
155,-234,3
5,-234,93
75,-264,56
52,-252,51
1,-231,1
67,-263,59
167,-77,-71
179,-33,-73
173,-65,-71
199,5,-67
26,-78,1
35,-80,3
9,-88,49
10,-90,53
49,10,-30
35,10,-42
21,-80,5
7,-80,15
31,-82,6
13,-78,2
6,-82,31
15,-80,7
1,-232,1
113,-248,17
155,60,-81
90,90,-127
14,-250,155
17,-248,113
217,-184,-23
29,-256,101
35,-240,27
26,182,-199
27,-240,35
170,-10,-79
45,-270,106
135,30,-98
241,-42,-54
117,-234,2
109,44,-119
135,-30,-98
18,198,-203
31,-246,54
162,-6,-83
189,-240,5
162,6,-83
54,-246,31
1,-233,1
181,-277,31
35,-245,41
31,-277,181
55,-275,97
17,-253,143
157,-77,-77
143,33,-93
47,-235,5
73,95,-155
205,-165,-33
187,-121,-53
221,-189,-21
151,-23,-89
179,-255,15
39,-267,109
59,-118,1
11,-130,73
23,76,-86
89,-58,-29
103,-68,-22
73,16,-46
1,-234,1
11,-238,43
52,-244,23
211,-174,-29
151,40,-88
131,-16,-104
89,-240,8
92,-244,13
73,-260,44
59,118,-173
172,-20,-79
13,-244,92
1,-235,1
95,-239,5
19,-239,25
39,-267,103
33,-243,29
11,-241,65
169,-85,-71
199,-59,-65
15,-249,113
3,-237,79
113,-249,15
43,-255,57
183,-57,-71
65,-241,11
197,-109,-55
103,-267,39
25,-239,19
5,-239,95
53,-80,1
67,-82,2
31,-84,7
61,-98,14
1,-236,1
134,22,-103
217,-252,9
134,-22,-103
119,-238,2
151,-44,-89
229,-260,13
151,44,-89
34,-238,7
37,-250,46
31,-244,31
109,50,-122
17,-238,14
107,42,-126
153,-306,62
74,102,-153
1,-237,1
7,-243,103
19,-265,185
53,-253,37
139,-3,-101
193,-245,5
139,3,-101
37,-253,53
229,-17,-61
173,-99,-67
19,-31,1
17,-33,3
15,-60,1
12,-66,17
4,-62,19
5,50,-52
4,54,-39
17,36,-33
60,-120,1
79,-16,-44
11,-126,39
15,90,-101
39,-126,11
79,16,-44
12,-120,5
13,-126,33
48,-132,17
20,80,-97
80,20,-43
73,-12,-48
1,-238,1
156,60,-85
44,-252,39
181,-118,-59
39,-252,44
156,-60,-85
139,22,-101
76,-284,79
64,120,-165
15,-240,16
64,136,-149
79,-284,76
5,-240,48
192,-120,-55
195,-60,-68
137,14,-103
187,-76,-68
17,-246,57
143,-252,12
132,-12,-107
33,-252,52
80,80,-157
148,-20,-95
132,12,-107
1,-239,1
69,-243,7
77,-257,29
11,227,-127
201,-57,-67
33,-249,37
147,9,-97
131,1,-109
161,-243,3
131,-1,-109
147,-9,-97
37,-249,33
191,-77,-67
111,27,-127
77,103,-151
7,-243,69
2,-22,1
5,-24,5
1,-240,1
59,-258,38
35,-266,94
47,-266,70
19,-258,118
121,0,-119
118,-258,19
70,-266,47
94,-266,35
38,198,-121
235,-204,-17
46,-274,95
194,-50,-71
146,46,-95
190,-274,23
211,-252,7
23,-274,190
146,-46,-95
173,-92,-71
175,14,-82
3,-27,1
27,-81,1
31,25,-47
31,-87,9
1,-241,1
109,31,-131
109,-249,9
23,-271,167
47,-263,59
107,-275,41
167,63,-81
41,-275,107
59,-263,47
46,-62,1
23,-62,2
58,-66,3
29,-66,6
61,-122,1
8,-124,23
109,-128,4
23,-124,8
113,-96,-12
89,-20,-40
103,-80,-20
89,20,-40
1,-242,1
32,-248,23
239,-270,15
23,-248,32
61,122,-179
155,-30,-93
109,38,-131
155,30,-93
183,0,-80
151,24,-96
113,34,-127
151,-24,-96
163,-246,3
69,-258,29
197,-250,5
29,-258,69
5,-35,1
17,-41,7
1,-243,1
43,-251,23
49,161,-169
73,-253,17
59,-271,61
115,25,-127
49,147,-191
115,-255,13
181,-43,-79
173,-15,-85
49,-259,41
65,135,-157
21,-24,1
7,-24,3
1,-244,1
121,-264,21
49,-282,102
57,-276,73
166,-290,37
61,-266,46
123,-246,2
46,-266,61
37,-290,166
73,-276,57
102,-282,49
21,-264,121
82,82,-161
106,-250,7
147,12,-101
19,218,-158
17,-248,29
89,102,-138
6,-246,41
89,76,-151
29,-248,17
79,98,-158
147,-12,-101
7,-250,106
25,-29,1
5,-29,5
55,-83,1
5,-83,11
9,-87,25
31,-91,13
25,-87,9
11,-83,5
1,-245,1
137,17,-109
157,-295,43
171,-57,-83
81,-261,25
151,15,-99
9,-249,55
149,-47,-97
55,-271,61
19,209,-215
61,-271,55
149,47,-97
55,-249,9
151,-15,-99
25,-261,81
31,-273,117
157,-19,-95
137,-17,-109
62,-124,1
7,-132,82
77,6,-49
11,-126,17
86,-32,-41
31,62,-91
86,32,-41
17,-126,11
22,-148,77
82,32,-43
1,-246,1
143,32,-104
97,-282,49
44,-252,17
41,-264,56
31,186,-209
56,-264,41
17,-252,44
169,32,-88
143,-32,-104
157,-256,8
197,-128,-56
91,72,-152
107,-262,19
101,66,-139
187,-122,-61
101,-268,28
196,-12,-77
91,110,-133
77,100,-164
31,-37,1
23,-39,3
1,-247,1
49,161,-179
109,-287,49
195,-75,-71
201,-255,5
49,-273,69
151,1,-101
49,-259,31
15,-255,67
147,-273,23
17,-269,167
157,51,-93
83,-249,3
97,-257,13
167,65,-85
147,-21,-103
10,-50,1
5,-50,2
38,-54,3
19,-54,6
1,-248,1
125,50,-118
25,-260,61
197,-6,-78
114,-270,25
125,0,-123
25,-270,114
197,6,-78
61,-260,25
57,186,-118
167,-252,3
150,30,-101
178,-90,-75
89,90,-150
47,-262,38
211,-164,-41
38,-262,47
89,88,-151
13,-254,58
94,-262,19
1,-249,1
11,-263,163
17,-265,121
221,-143,-47
101,-267,23
241,-209,-19
23,-267,101
31,-259,41
17,231,-127
163,63,-89
7,-42,1
10,-44,5
25,-44,2
5,-44,10
28,-84,1
40,-88,5
8,-88,25
40,8,-43
8,-96,71
19,-92,20
7,70,-73
20,-92,19
63,-126,1
22,-152,85
25,-132,18
5,-128,38
9,-126,7
38,-128,5
18,-132,25
85,-152,22
71,2,-55
45,42,-77
50,32,-73
29,-130,11
95,-62,-31
11,-130,29
50,68,-55
45,48,-74
1,-250,1
157,-18,-99
72,168,-119
11,-260,116
9,-252,28
116,-260,11
121,70,-119
157,18,-99
63,126,-185
180,-84,-77
153,-270,17
53,156,-180
36,180,-209
53,162,-171
17,-270,153
187,-70,-77
225,-264,8
101,-254,5
9,240,-136
99,84,-140
199,-72,-72
99,114,-125
113,32,-136
5,-254,101
95,66,-153
171,-66,-85
95,-276,36
180,36,-85
72,144,-145
180,-36,-85
95,86,-145
171,-276,20
1,-251,1
109,-257,7
31,-273,93
61,-261,21
169,-255,3
61,139,-179
93,-273,31
109,39,-141
23,-253,11
77,-275,41
139,-13,-113
167,-47,-91
191,-297,33
167,-287,29
139,13,-113
173,-5,-91
41,-52,1
47,-54,2
1,-252,1
122,50,-125
25,-260,41
163,16,-97
94,-270,25
127,0,-125
25,-270,94
163,-16,-97
41,-260,25
47,200,-125
1,-253,1
73,-257,7
49,-261,21
85,-255,3
219,-111,-59
147,33,-107
51,-255,5
35,-275,83
119,51,-129
17,-255,15
41,-285,105
123,39,-127
2,-6,1
8,-12,1
1,-16,1
9,-18,2
9,-22,1
3,16,-16
4,-32,1
9,18,-19
36,-44,1
12,-44,3
4,-44,9
27,8,-16
16,-64,1
31,8,-32
37,6,-27
27,24,-32
57,-86,1
19,-86,3
9,-88,16
59,18,-29
81,-92,4
27,-92,12
16,-88,9
3,-86,19
64,-128,1
16,-136,37
81,-132,4
37,-136,16
103,-36,-36
76,-4,-53
124,-108,-9
76,-148,19
1,-254,1
251,-16,-64
81,-264,16
108,84,-133
193,-260,4
108,132,-109
16,-264,81
203,-112,-64
223,-180,-36
149,-286,29
199,6,-81
139,-4,-116
233,-196,-28
139,4,-116
199,-6,-81
29,-286,149
1,-255,1
103,-259,5
25,-261,31
41,-281,85
17,-263,61
167,-15,-97
241,-207,-23
167,15,-97
61,-263,17
127,39,-125
185,-81,-79
5,-259,103
